sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
J425e	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425f	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425g	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425h	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426a	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426b	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426c	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426d	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426f	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426g	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426h	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426i	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J428	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428a	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428b	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428c	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428e	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428f	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428g	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428h	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428i	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J429	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429a	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429b	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429c	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429d	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429e	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429g	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429h	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429i	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J430	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430a	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430b	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430c	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430d	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430e	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430f	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430g	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430h	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430i	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J433	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433b	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433c	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433d	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433e	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433f	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433g	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J433h	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.17577	151.6577	519	WGS84	Glendon					elevation computed from api.geonames.org/astergdem
J434	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-27.7547	152.1189	514	WGS84	Allora					elevation computed from api.geonames.org/astergdem
J434b	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-27.7547	152.1189	514	WGS84	Allora					elevation computed from api.geonames.org/astergdem
J435	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435a	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435b	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435c	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435e	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435f	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435g	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435h	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J435i	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-26.36944	151.88103	372	WGS84	Wondai					elevation computed from api.geonames.org/astergdem
J436	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436a	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436b	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436c	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436e	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436f	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436g	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436h	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
J436i	Eucalyptus albens	2016-07-11T00:00:00Z	2016-07-11T00:00:00Z	-27.18896	151.73259	512	WGS84	Kulpi					elevation computed from api.geonames.org/astergdem
MelMosaic	Eucalyptus melliodora							Yeoval					
NAL05	Eucalyptus microcarpa	2013-10-16T00:00:00Z	2013-10-16T00:00:00Z	-32.3742	147.4871	221	WGS84	Melrose-Trangie Rd, Albert Murrumbidgee NP					elevation computed from api.geonames.org/astergdem
NBJ30	Eucalyptus microcarpa	2013-11-18T00:00:00Z	2013-11-18T00:00:00Z	-35.05268	147.0439	172	WGS84	Berry Jerry State Forest					elevation computed from api.geonames.org/astergdem
NCD30	Eucalyptus microcarpa	2013-11-17T00:00:00Z	2013-11-17T00:00:00Z	-32.89835	147.05836	211	WGS84	Condobolin					elevation computed from api.geonames.org/astergdem
NCR13	Eucalyptus microcarpa	2013-11-15T00:00:00Z	2013-11-15T00:00:00Z	-34.08362	148.51941	335	WGS84	Crowther					elevation computed from api.geonames.org/astergdem
NDU10	Eucalyptus microcarpa	2013-10-15T00:00:00Z	2013-10-15T00:00:00Z	-32.32624	148.51287	331	WGS84	Dubbo					elevation computed from api.geonames.org/astergdem
NE10467	Eucalyptus porosa	1960-11-10T00:00:00Z	1960-11-10T00:00:00Z	-31.3333	135.65	114	WGS84	8 km S of Kangaroo Flat Stn, W of Lake Gairdner.					elevation computed from api.geonames.org/astergdem
NE25923	Eucalyptus woollsiana	1972-09-05T00:00:00Z	1972-09-05T00:00:00Z	-26.5333	148.1333	389	WGS84	19 km E of Mitchell.					elevation computed from api.geonames.org/astergdem
NE25953	Eucalyptus porosa	1972-11-02T00:00:00Z	1972-11-02T00:00:00Z	-32.75	134.6	53	WGS84	40 km E of Streaky Bay.					elevation computed from api.geonames.org/astergdem
NE35955	Eucalyptus porosa	1972-11-04T00:00:00Z	1972-11-04T00:00:00Z	-35.7	139.85	11	WGS84	Coonalpyn.					elevation computed from api.geonames.org/astergdem
NE35959	Eucalyptus porosa	1972-11-04T00:00:00Z	1972-11-04T00:00:00Z	-35.1167	139.0667	146	WGS84	16 km W of Murray Bridge.					elevation computed from api.geonames.org/astergdem
NE36811	Eucalyptus odorata	1964-01-14T00:00:00Z	1964-01-14T00:00:00Z	-35.5333	138.5667	41	WGS84	Hall Creek Rd, c. 3 km W of Wilson Hill.					elevation computed from api.geonames.org/astergdem
NE37169	Eucalyptus odorata	1960-06-11T00:00:00Z	1960-06-11T00:00:00Z	-32.7833	138.0667	303	WGS84	Lower Alligator Creek, branch of Mambray Creek.					elevation computed from api.geonames.org/astergdem
NE37647	Eucalyptus woollsiana	1978-09-11T00:00:00Z	1978-09-11T00:00:00Z	-30.4	149.1833	174	WGS84	10 km S of Narrabri.					elevation computed from api.geonames.org/astergdem
NE4583	Eucalyptus woollsiana	1958-10-01T00:00:00Z	1958-10-01T00:00:00Z	-31.6667	148.5	258	WGS84	14 km W of Gilgandra.					elevation computed from api.geonames.org/astergdem
NE67754	Eucalyptus odorata	1994-08-27T00:00:00Z	1994-08-27T00:00:00Z	-34.6667	138.8	123	WGS84	Sandland Road.					elevation computed from api.geonames.org/astergdem
RA1007	Eucalyptus albens			-30.4824	151.4631	924	WGS84	The Pinnacle, Bundarra Rd.	Rose Andrew				elevation computed from api.geonames.org/astergdem
SRR1386218	Eucalyptus grandis												
SRR1386219	Eucalyptus grandis												
SRR1386220	Eucalyptus grandis												
SRR1386221	Eucalyptus grandis												
SRR1386222	Eucalyptus grandis												
SRR1392391	Eucalyptus grandis												
SRR1392399	Eucalyptus grandis												
SRR1392411	Eucalyptus globulus												
SRR1448467	Eucalyptus grandis												
SRR191872	Eucalyptus globulus												
SRR400875	Eucalyptus globulus												
SRR1392700													
CCA0003	Eucalyptus mannensis subsp. mannensis								Dean Nicolle				
CCA0016	Eucalyptus socialis subsp. victoriensis			-29.3697222222222	130.049166666667	242	WGS84	West of Vokes Hill to Cook Road	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0037	Eucalyptus ebbanoensis subsp. ebbanoensis			-30.8302777777778	116.639166666667	320	WGS84	WA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0038	Eucalyptus ebbanoensis subsp. ebbanoensis			-30.8302777777778	116.639166666667	320	WGS84	WA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0124	Eucalyptus angustissima			-33.0461111111111	121.172222222222	215	WGS84	Upper Lort River , north-west of Esperance, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0137	Eucalyptus bicostata			-38.4166666666667	143.933333333333	364	WGS84	Otway Ranges, east or Deanes Marsh, Vic.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0164	Eucalyptus brunnea			-28.8825	151.965833333333	1080	WGS84	Girraween National Park, Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0175	Eucalyptus brockwayi			-32.1366666666667	121.694166666667	320	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0218	Eucalyptus stellulata			-37.0130555555556	147.569166666667	735	WGS84	Vic.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0248	Eucalyptus micranthera			-33.8138888888889	122.48	71	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0266	Eucalyptus delicata			-33.0558333333333	121.174166666667	237	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0278	Eucalyptus kochii subsp. kochii			-30.2838888888889	116.873055555556	314	WGS84	East of Dalwallinu, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0375	Eucalyptus decipiens			-34.6555555555556	117.955833333333	174	WGS84	Chester Pass Rd, between Porongurups Ranges and Kamballup	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0390	Eucalyptus recta			-30.7783333333333	117.173333333333	372	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0405	Eucalyptus eudesmioides			-29.6772222222222	116.390555555556	296	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0431	Eucalyptus optima			-32.2927777777778	123.497222222222	212	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0455	Eucalyptus ornata			-32.4508333333333	118.349444444444	362	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0465	Eucalyptus polybractea								Dean Nicolle				
CCA0466	Eucalyptus polybractea								Dean Nicolle				
CCA0525	Eucalyptus porosa			-32.9858333333333	135.546944444444	192	WGS84	West side of base of Mt. Wudinna, South Australia	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0572	Eucalyptus sparsa			-27.0094444444444	132.515555555556	567	WGS84	200 m west of Ronalds Well, Everard Ranges, South Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0575	Eucalyptus salmonophloia			-30.8105555555556	122.833333333333	386	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0615	Eucalyptus cneorifolia			-35.5666666666667	138.533333333333	214	WGS84	Wilson Hill 10 km, west Victor Harbour, South Australia	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0650	Eucalyptus intertexta			-27.0388888888889	132.548611111111	541	WGS84	Base of Mount Barnett, Everard Ranges, SA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0671	Eucalyptus botryoides								Dean Nicolle				
CCA0672	Eucalyptus polyanthemos subsp. polyanthemos			-32.6936111111111	150.002777777778	717	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0677	Eucalyptus conica			-32.4038888888889	150.222222222222	255	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0681	Eucalyptus bridgesiana			-31.7447222222222	149.952777777778	930	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0684	Eucalyptus macrorhyncha subsp. macrorhyncha			-33.9227777777778	148.413611111111	499	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0687	Eucalyptus dawsonii			-32.6086111111111	150.074722222222	403	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0691	Eucalyptus largiflorens								Dean Nicolle				
CCA0695	Eucalyptus longifolia								Dean Nicolle				
CCA0700	Eucalyptus gomphocephala								Dean Nicolle				
CCA0704-rep1	Eucalyptus melliodora	1993-12-29	1993-12-29T01:00:00Z	-32.7122222222222	149.966111111111	640	WGS84	NSW	Dean Nicolle				Tree 15m tall. Bark rough and variably patchy, yellow brown over cream. Leaves dull blue green. Growing with E. blakelyi on undulating area. Dubbo.; elevation computed from api.geonames.org/astergdem
CCA0704-rep2	Eucalyptus melliodora	1993-12-29	1993-12-29T01:00:00Z	-32.7122222222222	149.966111111111	640	WGS84	NSW	Dean Nicolle				Tree 15m tall. Bark rough and variably patchy, yellow brown over cream. Leaves dull blue green. Growing with E. blakelyi on undulating area. Dubbo.; elevation computed from api.geonames.org/astergdem
CCA0704	Eucalyptus melliodora			-32.7122222222222	149.966111111111	640	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0705	Eucalyptus melliodora			-32.7122222222222	149.966111111111	640	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0706	Eucalyptus melliodora			-32.7122222222222	149.966111111111	640	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0708	Eucalyptus caleyi subsp. caleyi			-32.4036111111111	150.228055555556	241	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0716	Eucalyptus dwyeri	1993-12-28	1993-12-28T01:00:00Z	-32.3019444444444	150.047222222222	383	WGS84	Near Wollar, New South Wales.	Dean Nicolle				Mallee 4 m tall. Bark smooth, grey over light grey. Leaves slightly glossy olive green. Growing on sandy ridge with Corymbia trachyphloia and Eucalyptus fibrosa. (E. agglomerata  nearby.) Singleton Map.; elevation computed from api.geonames.org/astergdem
CCA0724	Eucalyptus polyanthemos subsp. marginalis			-37.0833333333333	143.616666666667	232	WGS84	16.5km from Avoca towards Maryborough, Vic	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0728	Eucalyptus viridis			-31.5602777777778	146.509166666667	270	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0733	Eucalyptus woollsiana			-27.1511111111111	150.65861111111099	325	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0736	Eucalyptus exserta			-27.1341666666667	150.483055555556	374	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0743	Eucalyptus melanophloia subsp. melanophloia			-26.2672222222222	150.048055555556	281	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0744	Corymbia trachyphloia subsp. trachyphloia			-25.1763888888889	152.368611111111	58	WGS84	North-east of Childers, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0751	Eucalyptus moluccana			-23.8011111111111	150.953333333333	47	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0754	Eucalyptus nicholii	1993-12-04	1993-12-04T01:00:00Z	-30.5330555555556	151.824166666667	1025	WGS84	NSW	Dean Nicolle				Densely crowned tree 7m tall. Bark rough, thick grey-brown. Leaves dull blue-green. Growing with E. mollucanna and DN 652. Dorrigo.; elevation computed from api.geonames.org/astergdem
CCA0755	Eucalyptus goniocalyx subsp. exposa							Mt. Aleck, 100m north of summit, SA	Dean Nicolle				
CCA0758	Eucalyptus blakelyi			-29.7458333333333	151.560555555556	969	WGS84	Near Bingara, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0761	Eucalyptus dealbata			-29.7458333333333	151.560555555556	969	WGS84	Near Bingara, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0768	Eucalyptus fibrosa			-29.3022222222222	152.644722222222	157	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0773	Eucalyptus kabiana							Lower slope of Mt. Beerwah, Glasshouse Mountains, Queensland.	Dean Nicolle				
CCA0790	Eucalyptus sparsifolia			-33.6736111111111	150.548333333333	446	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0800	Eucalyptus prava			-28.8666666666667	151.966666666667	1117	WGS84	Walking track to summit of Mt. Norman, Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0807	Eucalyptus sideroxylon			-28.9008333333333	151.907777777778	847	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0808	Eucalyptus sideroxylon			-28.9008333333333	151.907777777778	847	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0813	Eucalyptus baileyana			-29.4530555555556	152.8225	94	WGS84	Coaldale Road, between Grafton and Baryulgil, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0819	Eucalyptus lansdowneana			-32.5833333333333	135.25	96	WGS84	Scrubby Peak, Gawler Ranges, South Australia	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0831	Eucalyptus notabilis			-33.6969444444444	150.547777777778	390	WGS84	Blue Mountains, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0837	Corymbia eximia			-33.3897222222222	150.9825	40	WGS84	Hawksbury River scarp near Wisemans Ferry, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0848	Eucalyptus panda			-27.1325	150.483333333333	385	WGS84	Qld.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0866	Corymbia citriodora			-24.225	148.233333333333	334	WGS84	Springsure to Rolleston road, south-east of Springsure, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0904	Eucalyptus cloeziana			-25.1847222222222	149.989166666667	305	WGS84	Liechhardt Highway, Isla Gorge National Park, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0920	Eucalyptus nobilis			-31.8611111111111	150.166388888889	600	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0931	Eucalyptus mannifera subsp. 'Alpine Victoria'			-36.9605555555556	147.479444444444	663	WGS84	Vic.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0933	Eucalyptus pauciflora subsp. pauciflora			-37.9166666666667	140.9	73	WGS84	Snow Gum Reserve - central track, SA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0937	Corymbia gummifera								Dean Nicolle				
CCA0941	Eucalyptus populnea subsp. populnea			-27.1166666666667	150.693333333333	345	WGS84	Tara Kogan Road, south-west of Kogan, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0951	Eucalyptus rossii			-30.8247222222222	149.471388888889	345	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0964	Eucalyptus michaeliana			-30.5908333333333	151.955277777778	1014	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0965	Eucalyptus michaeliana			-30.5908333333333	151.955277777778	1014	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA0971	Eucalyptus fusiformis			-30.9025	152.853333333333	99	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1037	Eucalyptus roycei			-26.7027777777778	114.1825	91	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1085	Eucalyptus odorata			-34.7166666666667	135.916666666667	0	WGS84	Middle part of Boston Island off Eyre Peninsula, South Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1111	Eucalyptus extrica			-33.585	123.578333333333	146	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1122	Eucalyptus urna			-32.8236111111111	123.5325	144	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
